ServiceId,ServiceSKU,ServiceName,ServiceUrl,ShortDescription,LongDescription,Currency,ImageUrl,CountryId,ContentText,SectionName,ContentType,ContentVariation
85,Bo-92620283,Body Contouring ,body-contouring,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Services/Expert%20Body%20Contouring%20.jpeg.jpg,188,"<p>Radio frequency heats up the skin to 40 to 43°C. This has been scientifically proven to increase collagen production, therefore providing a tightening effect on the skin. Ultrasound further provides regeneration of the skin and promotion of collagen production. It is a minimally invasive procedure with no side effects.   <br></p>",Text-Image-Cards,Text,Paragraph
85,Bo-92620283,Body Contouring ,body-contouring,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Services/Expert%20Body%20Contouring%20.jpeg.jpg,188,"<p>Tone, lift and tighten areas of the body with our Laser Body Contouring treatment. Are you concerned with lost elasticity on abdomen, arms butt and thighs? Need to tone up and lift the bum area? Want to get in shape and achieve a curvaceous figure? Thousands of people across the UK suffer from lose skin that needs toning. The Laser Body Contouring treatment will work on those areas to give you the body you’ve always wanted. The treatment uses Ultrasound and Radio Frequency to tighten the skin. Cellulite will be reduced and body areas, such as the bum and the tummy, will be lifted. At Expert, we have put a large discount on non-invasive body contouring treatments to make them more affordable to everyone. <br></p>",Image-Text,Text,Paragraph
49,Bo-62011089,Body Pigment,Body Pigment,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Medical/Aesthetics/Body%20Treatments/Body%20Pigment.jpg,188,"Book local professionals at your local centers with a click of a button. You can book, edit, or cancel your orders in seconds. We are always available by phone, WhatsApp, or chat. If you need to discuss anything before booking, press the contact button below to talk to us.",Attributes-Temp,Text,Paragraph
153,Bo-95626728,Boiler Services,Boiler Services,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Expert/Plumber/Boiler%20and%20heating/Boiler%20and%20Heating%20services.jpg,188,"<p><strong>Boiler installation:</strong> Our expert technicians will make sure the unit we install is installed safely and works efficiently for the day-to-day needs of your family.</p><p><br><strong>Boiler supply:</strong>&nbsp;We have a range of boiler systems to suit any home and requirements, whether you require contant large supply of hot water or a boiler to accommodate just 2 people we can supply the right boiler at the most affordable price. The service includes safe installation of your new boiler.</p><p><br><strong>Boiler repair:</strong> We check and repair your boiler’s air and water supply, exhaust system, hot water or steam distribution system, and its combustion system.</p><p><br><strong>Boiler servicing</strong>:&nbsp;While performing the inspection, we make sure your main boiler components are working properly. These are then cleaned to ensure the best performance of the flue and combustion chamber. We also examine any probes and cables, and check the boiler’s operation and control functionality.<br><br><strong>3 things you’ll love about our boiler service</strong></p><p> <br><strong>On-time arrival</strong>: Our expert team always arrives on time at your given address (if there’s a traffic jam we’lll let you know). Don’t worry your Expert will come armed with all the tools necessary to complete the job.</p><p><br><strong>100% customer satisfaction:</strong> We provide quality labour, craftsmanship and services for your complete satisfaction. If anything goes wrong with your boiler system after installation give us a call and we’ll get it fixed right away.</p><p><br><strong>We love what we do:</strong>&nbsp;Our specialists are knowledgeable, friendly and love to help people. That’s why we’ve taken them on board. They are Experts in their field and will ensure they perform the job safely and wont leave till the jobs complete.</p><p><br><strong>Why choose Expert?</strong><br><br>Whether you have experienced a boiler breakdown or are looking to tune-up its efficiency to reduce utility costs, Expert has you covered. Simply click on the button and we’ll take care of everything for you. There is no longer any need to scroll though scores of providers. This is the future of booking services.</p>",,Text,Paragraph
153,Bo-95626728,Boiler Services,Boiler Services,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Expert/Plumber/Boiler%20and%20heating/Boiler%20and%20Heating%20services.jpg,188,"<p>Whether you have a boiler that needs servicing or need installation of a new boiler, our expert plumbers can repair, supply and install a boiler in an instant. We’ll provide the most suitable person to install and service your boiler, chosen from a team of highly skilled industry professionals.<br>Our experts offer an array of high-quality boiler services to ensure that the product will be working efficiently for years to come. Each one of our installers and technicians has years of experience. We’ve selected our team members based on performance, rating and their natural ability to work well with customers.<br><br>A safe pair of hands can be surprisingly hard to find in the vast expanse of online searches. That’s why we’ve decided to put an end to this problem with our no-nonsense booking process</p>",Image-Text,Text,Paragraph
275,Bo-57617171,Bookkeeping,Bookkeeping,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Industry/bookkeeping.jpg,188,"<p>You can benefit from a free consultation session where we’ll grow an understanding of your business and your needs. This will allow for a more efficient service thereon, and you’ll be able to make sure that we have matched you with the right person. <br><br>A bookkeeper performs varied tasks, such as invoicing and dealing with VAT returns. Bookkeepers also help to make sure financial statements are in order. We strive to get your finances in order now and to keep them that way in the future. <br>Our service includes keeping track of sent and received receipts, placing sold goods and services into different categories, filing VAT returns promptly and tracking your inventory and stock. <br>Single-entry bookkeeping involves ordering receipts and payments by date. It is generally used for companies that do not have many staff members. For double-entry bookkeeping the company’s transactions are broken down into more than one account for a more detailed analysis. Most businesses leave the latter to a professional. Expert offers both types in its service. <br><br><strong>Why Choose Expert?</strong><br><br>We have assembled a team of industry-leading experts to provide the best service around. Our team members can come to visit you at your home, workplace or any other suitable location. We are completely dedicated to helping our clients with their every need and our levels of customer service leave us towering above our competitors. <br><br></p>",Text-Image,Text,Paragraph
275,Bo-57617171,Bookkeeping,Bookkeeping,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Industry/bookkeeping.jpg,188,"<p>Every company needs to take care of its record keeping to avoid getting fines and running into financial trouble. Filing an inaccurate tax return can also result in you having to part with extra money. <br><br>Bookkeepers keep a note of all of the company’s incomings and outgoings. We can help to sort your financial records, whether they are in paper or digital form. Bookkeeping tasks take up a great deal of administrative time that could be spent on more important aspects of your business. Therefore Expert is providing the ultimate bookkeeping service to keep your finances in check. <br><br>You can now find a bookkeeper in seconds with the tap of an app. You’ll have an online meeting with your professional to discuss your requirements and then you can sit back and relax and let them take the load of you. </p>",Image-Text,Text,Paragraph
103,Br-82120435,Braces,braces-for-teeth-price,Transform your smile with confidence.,string,£,https://expertall.blob.core.windows.net/expert/live/serviceinventory/1_26.jpg,188,"<p>Transform your smile with confidence. Get expert braces treatment that fits your lifestyle. Expert.one connects you with experienced dental professionals who provide specific orthodontic solutions. Whether you require subtle aligners or regular braces, all treatments are comfortable, effective, and designed to produce results. The trusted specialists use advanced techniques to align your teeth in a safe and beautiful manner. Book now to take the first step towards a healthier, straighter smile on your own terms.</p>",Image-Text,Text,Paragraph
103,Br-82120435,Braces,braces-for-teeth-price,Transform your smile with confidence.,string,£,https://expertall.blob.core.windows.net/expert/live/serviceinventory/1_26.jpg,188,"<p>Transform your smile with confidence. Get expert braces treatment that fits your lifestyle. Expert.one connects you with experienced dental professionals who provide specific orthodontic solutions. Whether you require subtle aligners or regular braces, all treatments are comfortable, effective, and designed to produce results. The trusted specialists use advanced techniques to align your teeth in a safe and beautiful manner. Book now to take the first step towards a healthier, straighter smile on your own terms.</p>",Image-Text,Text,Paragraph
120,Br-24535711,Brazillian Blow Dry,brazillian-blow-dry,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Beauty/Hair/Brazillian%20Blow%20Dry.jpg,188,"<p>The duration of the treatment depends on how much hair you have and how thick it is. Normally, the treatment takes 60 to 120 minutes depending on the length and thickness of the hair. After the Brazilian blow-dry your hair will be more manageable, you won’t need to spend hours straightening or blow drying your hair and the fizz and kink will be gone. Your hair will be super soft, and you will have a salon finish even after washing and these results last 4 months. Everyone deserves a little taste of celebrity glamour once in a while, and at Expert we can send over a seasoned professional to any suitable London location to transform your locks. You might be at a hotel preparing for a wedding, or at home looking for that added touch to impress your friends. Whatever the occasion, Expert has you covered.</p>",Text-Image-Cards,Text,Paragraph
120,Br-24535711,Brazillian Blow Dry,brazillian-blow-dry,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Beauty/Hair/Brazillian%20Blow%20Dry.jpg,188,"<p>Do you ever wonder how your favourite Hollywood stars achieve the perfect straight hair, combined with a radiant shine? A Brazilian Blow Dry with keratin treatment will take you about as close as you can get without having a team of personal stylists follow you around. A protective layer is formed on each strand to protect your hair against any external damage, sealing the cuticles and effectively diminishing frizz. After the semi-permanent treatment, your hair will become insanely glossy, with a mirror-like shine.</p><br>",Image-Text,Text,Paragraph
177,Br-85978819,Bricklaying,Bricklaying,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Expert/Tradesmen/Builder/Brick%20Layer%20-%20Expert_.jpg,188,"<p>We pride ourselves on the quality of our work, If you’re not happy with anything, we’re just a phone call away. We are on-time, every time, no messing around. Top-level workmanship guaranteed: Our experts never rush the job and are specialists in their field and know exactly what they’re doing. Our experts will leave your property in tip-top condition and ensure that they clean up after themselves – no mess. All you have to do is tell us the date, time and location and we will take care of the rest. </p><p> <strong>Lay the foundations of an epic partnership today</strong> </p><p> A solid commitment to industry-leading standards, coupled with unbeatable customer service, sets us apart from our competitors. Our team has unparalleled knowledge and expertise in the construction industry and we give you value for every penny.  The constant site supervision incorporates the highest health and safety standards and we are available to discuss any potential issues, day or night, to give you a service that is second to none.</p>",Text-Image,Text,Paragraph
177,Br-85978819,Bricklaying,Bricklaying,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Expert/Tradesmen/Builder/Brick%20Layer%20-%20Expert_.jpg,188,"<p>From remodeling your house to building a dream home, construction work is not something you can afford to cut corners with. Expert’s qualified team of bricklayers provide bespoke solutions to add value to your property. Whether your property is modern or traditional, our experienced and welcoming team can make your concept a reality.  Our bricklayers have previously been involved in some of the capital’s largest and most prestigious projects. We have gone above and beyond to seek out the industry’s finest so that we can send experts straight to your door. If you feel there's something wrong with a wall on your property and you're dissatisfied with your previous contractors, we can come over to fix it swiftly.  Get the job started, we promise quality workmanship at the most affordable rate and a guarantee of job completion.</p>",Image-Text,Text,Paragraph
132,Br-32273001,Bridal Makeup,bridal-makeup,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Beauty/Makeup/Bridal%20Makeup.jpg,188,"Book local professionals at your local centers with a click of a button. You can book, edit, or cancel your orders in seconds. We are always available by phone, WhatsApp, or chat. If you need to discuss anything before booking, press the contact button below to talk to us.",Attributes-Temp,Text,Paragraph
127,Br-66594876,Brows and Lashes,beautiful-brows-and-lashes,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Beauty/Lash%20%26%20Brows/BROWS%20AND%20LASHES.jpg,188,"<p>Brow lamination is the hottest new trend in the quest for more prominent, fuller brows. This treatment is the best solution for those who have asymmetrical or lopsided eyebrow hairs. The service will ensure every strand of hair remains in place for a thick feathered look. </p><p><br></p><p><strong>How does it work?</strong></p><p><br>Your lashes will be covered in a serum to straighten them from the root and give them a super-curled look. If you want to drop mascara from your beauty regimen, then it is best to get your lashes tinted with our LVL Lash Lift with Tint service.</p><p><br><strong>Is the treatment suitable for me?</strong><br><br>Its perfect if you would like longer thicker lashes without the need to wear mascara or have lash extensions.</p><p><br><strong>How long do Brow Laminations and Lash Lifts last?</strong></p><p><br>If proper care is taken post-procedure, brow lamination will last 6 to 8 weeks and the LVL Lash Lift will last 4 to 8 weeks.</p><p><strong><br>What can you expect after the treatment?</strong></p><p><br>You can expect straighter, fuller and combed-up brows with thicker and permed natural lashes. Just don’t blame us if you attract a ludicrous amount of attention afterwards. <br>Aftercare <br>For brow lamination, just brush the hairs gently each morning, and you will be good to go. However, for the first 24 hours it is best to avoid anything that moistens the brows. <br>For lashes, avoid applying oils, creams, or makeup and keep them dry for 24 hours after the treatment. You’ll be given detailed aftercare instructions during your appointment.</p><p><br><strong>Related treatments</strong></p><p><br>Jazz up the illusion of brows with Microblading. You can create almost any look, from a beautifully bold brow to a very natural light finish. Alternatively, you can add some zest to your lashes with our Lash Extensions service to give them a realistic thickness and length.</p><p><br><strong>Why choose Expert?</strong></p><p><br>Expert offers a host of up-to-the-minute, innovative beauty services. Our team of brow and lash experts and artists is known for its tailored approach and quality service. <br>We believe that great brows and lashes don’t happen by chance. You need to take the first step. <br>Book your free consultation session today. <br><br></p>",Text-Image-Cards,Text,Paragraph
127,Br-66594876,Brows and Lashes,beautiful-brows-and-lashes,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Beauty/Lash%20%26%20Brows/BROWS%20AND%20LASHES.jpg,188,"<p>Eyes are said to be the windows to the soul, so it’s important to keep them looking shapely and trim. Expert’s team of industry-leading artists and technicians are trained at styling brows of all shapes, sizes and textures. </p><br><p>The amazing, crazy brow lamination service will leave you with spectacular modern brows. You can complement this with a lash lift and tint for the full effect. </p><br><p>Expert offers the following treatments: Brow Lamination; Brow Lamination and Tint; Brow Lamination and Lash Lift; and Brow Lamination, Tint and Last Lift. We also offer a Brow Shape and Tint service, as well as a Brow Shape, Tint and Lash Lift service. You can enjoy any of these services in the comfort of your own home. </p>",Image-Text,Text,Paragraph
353,Bu-82391766,Bubble Domes Test Child,Domes Test Child,Bubble Domes Test Child,,£,https://plexaarcdn.azureedge.net/plexaar/staging/serviceinventory/1_134.jpg,188,Bubble Domes Test Child,Attributes-Temp,Text,Paragraph
353,Bu-82391766,Bubble Domes Test Child,Domes Test Child,Bubble Domes Test Child,,£,https://plexaarcdn.azureedge.net/plexaar/staging/serviceinventory/1_134.jpg,188,Bubble Domes Test Child,Attributes-Temp,Text,Paragraph
214,Bu-55966614,Business Insurance,Business Insurance,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Insurance/Business%20insurance/business%20insurance.jpg,188,"<p>When buying car insurance there are a number of factors to take into consideration. These include excess, special policies, breakdown cover and medical expenses. You also have to factor in aspects such as cover for driving abroad, business cover and admin fees. <br><br><strong>Why choose Expert?</strong><br><br>Expert has assembled a team of highly skilled and experienced professionals. Their knowledge of car insurance is unparalleled and they offer unbeatable customer service. For a company you can rely on, choose Expert. <br>Buying business insurance can be a hassle. Expert provides a service to keep the task as simple as it can be, so that you can get on with other daily activities. <br><br>We have assembled a team of trained and skilled experts to provide you with a service catering for all your needs. This includes talking through any claims with you. New businesses, in particular, can benefit from this service. <br>Business insurance helps to prevent your company from financial risks and losses. This can include unsound advice and damage to your building. Business insurance helps to stop you from losing money from legal action resulting from such issues. <br>Types of business insurance<br><br>We know that business insurance is best if it is fitted to the client, as all businesses are different. Types of business insurance available include: Public Liability Insurance, Professional Indemnity Insurance, Employers’ Liability Insurance, Business Buildings Insurance, Business Contents Insurance, Stock Insurance, Product Liability Insurance, and Personal Accident Insurance. <br></p><p><strong>Why choose Expert?</strong><br><br>Expert has assembled a team of industry leaders who benefit from years of training and experience. We offer unbeatable customer service and our rates are always fair. Our aim is to help our clients’ businesses flourish and we will go above and beyond to do our part to make this happen. Our Experts can work from your home, office or any other suitable location</p>",Text-Image,Text,Paragraph
214,Bu-55966614,Business Insurance,Business Insurance,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Insurance/Business%20insurance/business%20insurance.jpg,188,"<p>Buying car insurance can be a hassle but it’s something we all have to do. It’s easy to get lost in the scores of providers online. Expert is offering an advice service to help you with this issue. For any questions about car insurance, and for unbiased recommendations, we have you covered. <br><br>Car insurance protects you if your car is the target of some sort of crime and if it is damaged in an accident. It also protects the other people who might be involved in the accident.  <br><br>If you get the wrong car insurance deal you may end up not being covered for something important or paying over the odds for something you don’t need. This is why it is beneficial to seek help. <br><br>Book a suitable date and time for your online consultation and our experts will discuss your requirements and have a quote sorted for you quickly. Our professionals benefit from years of training and have a broad knowledge of the market. <br><br></p>",Image-Text,Text,Paragraph
216,Bu-16458058,Business Mortgage,Business Mortgage,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Mortgage/Business%20mortgage/Bussiness%20mortgage.jpg,188,"<p>Expert’s top-shelf mortgage servicers act as a liaison between you and lenders. They will play an important role on behalf of you to make sure that each of your transaction is handled smoothly. Though our experts will be involved throughout from underwriting to the closing process, they will strive to provide exceptional service to help you stand in an ideal position.<br>Be it the remortgage your building to make capital improvements or expand your business by buying an additional commercial building, in either way we help you to hit the mark in your economic expansion. <br>Our business mortgage experts will also advise you on administrative matters throughout the lifecycle of your loan, including restructuring, defeasances, releases, modifications and loan assumptions.</p><p><br><strong>Why choose Expert?</strong></p><p><br>Expert’s mortgage servicers deliver best-in-class service by staying ahead of industry challenges and trends. Our services are not one-size-fits-all; we are an ally who comprehends London’s mortgage industry and requirements of a broad spectrum of lenders. Your mortgage package will be tailored that will fit your specific needs. <br>Unlock the full potential of your business. Learn how Expert can help you access competitive mortgage rates, expand or remortgage your commercial building. Schedule your appointment with one of an expert today. </p>",Text-Image,Text,Paragraph
216,Bu-16458058,Business Mortgage,Business Mortgage,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Mortgage/Business%20mortgage/Bussiness%20mortgage.jpg,188,"<p>The need for more buildings means your business is growing for sure. You can count on our multidisciplinary team that will help you in all aspects of business mortgages. Our stupendous professionals will navigate you through the application process to get you the fast access to the loan you may need for construction, acquisition or development of your commercial property. <br>Whether you want to open a warehouse for inventory storage, need to add another retail location, or you have just outgrown your current office space, our business mortgage solutions offer variable rates on flexible terms. </p>",Image-Text,Text,Paragraph
376,Ca-73636247,Cab Service,Cab Service,"Our cab service offers reliable and convenient transportation tailored to your needs. With a fleet of well-maintained vehicles and professional drivers, we ensure a comfortable ride to your destination. ",,£,https://expertall.blob.core.windows.net/expert/live/serviceinventory/1_4.png,188,"<p>Our cab service offers reliable and convenient transportation tailored to your needs. With a fleet of well-maintained vehicles and professional drivers, we ensure a comfortable ride to your destination. Whether you need a quick trip across town or an airport transfer, our punctual service and competitive rates make travel hassle-free. Enjoy 24/7 availability, easy online booking, and friendly customer support. Safety is our priority, with regular vehicle inspections and trained drivers committed to your well-being. Experience the difference with our cab service, where convenience meets quality. Book your ride today and travel with confidence!</p>",Image-Text,Text,Paragraph
376,Ca-73636247,Cab Service,Cab Service,"Our cab service offers reliable and convenient transportation tailored to your needs. With a fleet of well-maintained vehicles and professional drivers, we ensure a comfortable ride to your destination. ",,£,https://expertall.blob.core.windows.net/expert/live/serviceinventory/1_4.png,188,"<p>I booked a ride with Expert Cab Service, and it was seamless! The driver arrived on time, the car was clean, and the ride was smooth. I appreciated the professional service and friendly conversation. It made my trip enjoyable. I’ll definitely choose them again for my future rides!</p>",Testimonials,Text,Paragraph
376,Ca-73636247,Cab Service,Cab Service,"Our cab service offers reliable and convenient transportation tailored to your needs. With a fleet of well-maintained vehicles and professional drivers, we ensure a comfortable ride to your destination. ",,£,https://expertall.blob.core.windows.net/expert/live/serviceinventory/1_4.png,188,"<p>Using Expert Cab Service was a fantastic experience! The booking process was easy, and my driver was punctual and courteous. The ride was comfortable, and I felt safe the entire time. I loved the attention to detail. Highly recommend for anyone needing reliable transportation!</p>",Testimonials,Text,Paragraph
376,Ca-73636247,Cab Service,Cab Service,"Our cab service offers reliable and convenient transportation tailored to your needs. With a fleet of well-maintained vehicles and professional drivers, we ensure a comfortable ride to your destination. ",,£,https://expertall.blob.core.windows.net/expert/live/serviceinventory/1_4.png,188,"<p>I had a great experience with Expert Cab Service! The app was user-friendly, and I was impressed by the driver’s professionalism. He took the quickest route, and I arrived at my destination on time. It’s my go-to service now whenever I need a ride. Exceptional service!</p>",Testimonials,Text,Paragraph
209,Ca-98487011,Car Body Repair,Car Body Repair,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Maintenance/car%20body%20repair.jpg,188,"<p>Chips and scratches are not just unsightly; they cause rust and damage to your car’s paint and metal, which can wreak havoc on the whole body. At Expert, our world-class technicians check the severity of the issue and advise you on the best refinishing options to keep your car looking sharp.</p><p><br><strong>Bumper Repair</strong></p><p><br>Car bumpers come in different shapes and sizes. The damage that occurs to them is varied and can include scuffs, paint chips and scrapes. Our professionals perform checks before getting the job done quickly and efficiently.  <br></p><p><strong>Dent dents</strong></p><p><br>Small dents require the same attention to detail as severe damage marks. This is why Expert’s mobile technicians employ a studious approach at all times. Whether you experienced a minor bump or a bad crash on a country lane, our team leaves no trace after finishing the job.  <br></p><p><strong>Scuff Removal</strong> <br><br>Scuffs might seem like a small problem but they take your car a step away from looking at its best. You should always get them treated. We provide a stellar service to leave your car looking smart again, combined with a customer-friendly approach. <br><br><strong>Why choose Expert?</strong></p><p><br>We provide expert-level services, no matter how minor or major the damage is. From scrapes and dents to high-end paint and dent repair services, we have the training and the technology to get your car looking tidy once more. Our quick and reliable work, matched with unbeatable customer service, has cemented our reputation as the best in the business. </p>",Text-Image,Text,Paragraph
209,Ca-98487011,Car Body Repair,Car Body Repair,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Maintenance/car%20body%20repair.jpg,188,"<p>Whether you’ve been involved in a minor car accident or need significant repair work done, our experts are here to restore your vehicle to its former glory. We provide a car body repair service from your home or workplace. <br>Our expert car repair specialists are armed with up-to-the-minute technology to perform all dent, scratch and scuff removal including bumper repair. Booking is simple it takes seconds, then all you have to do is sit back relax and let our car expert come straight to your door armed with everything to get your car back on the road.</p>",Image-Text,Text,Paragraph
202,Ca-70429463,Car Carpet Cleaning,Car Carpet Cleaning,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Cleaning/car%20carpet%20cleaning.jpg,188,"<p>Stains are caused by different factors and some require a deep cleaning carried out by a professional with the correct equipment. Our decades of experience allow us to do the job impeccably, resulting in a spotless finish. We remove stubborn stains so you are left with that brand-new feel. The service normally takes around 30 to 50 minutes.</p><p><br><strong>Why choose Expert?</strong><br><br>All you have to do is to book a car carpet cleaning service from the website or Expert app, set the date and we’ll turn up at the allocated time.<br><br>The experience, dedication and the quality of our staff members makes us the best car carpet cleaners in the UK. We offer a tailored service because every client and car is different.<br>Book today to see what you’re missing.</p>",Text-Image,Text,Paragraph
202,Ca-70429463,Car Carpet Cleaning,Car Carpet Cleaning,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Cleaning/car%20carpet%20cleaning.jpg,188,"<p>Crumbs, coffee stains, mud and dirt can really take a toll on your car’s carpets. Expert’s cleaning service can resolve this issue. Our trained and experienced cleaners offer an affordable and high-quality service. Just let us know what you need and the time and date. We’ll send the right person to complete the job. <br>We can come to your home, workplace or any other suitable location armed with all the tools and products required to leave your car carpet looking brand new. This means that you won’t have to take your car to a garage, saving you time and money.</p>",Image-Text,Text,Paragraph
213,Ca-7292910,Car Insurance,Car Insurance,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Insurance/Car%20insurance/car%20insurance.jpg,188,"<p>When buying car insurance there are a number of factors to take into consideration. These include excess, special policies, breakdown cover and medical expenses. You also have to factor in aspects such as cover for driving abroad, business cover and admin fees. <br><br><strong>Why choose Expert?</strong><br><br>Expert has assembled a team of highly skilled and experienced professionals. Their knowledge of car insurance is unparalleled and they offer unbeatable customer service. For a company you can rely on, choose Expert. </p>",Text-Image,Text,Paragraph
213,Ca-7292910,Car Insurance,Car Insurance,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Insurance/Car%20insurance/car%20insurance.jpg,188,"<p>Buying car insurance can be a hassle but it’s something we all have to do. It’s easy to get lost in the scores of providers online. Expert is offering an advice service to help you with this issue. For any questions about car insurance, and for unbiased recommendations, we have you covered. <br><br>Car insurance protects you if your car is the target of some sort of crime and if it is damaged in an accident. It also protects the other people who might be involved in the accident.  <br><br>If you get the wrong car insurance deal you may end up not being covered for something important or paying over the odds for something you don’t need. This is why it is beneficial to seek help. <br><br>Book a suitable date and time for your online consultation and our experts will discuss your requirements and have a quote sorted for you quickly. Our professionals benefit from years of training and have a broad knowledge of the market.</p>",Image-Text,Text,Paragraph
206,Ca-66091604,Car MOT,Car MOT,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Maintenance/car%20mot.jpg,188,"<p>100% customer satisfaction is in our DNA, along with unbeatable service and affordable prices. <br>Booking an MOT test in London can be a hassle. That’s why we’ve made it as easy as clicking on a button and telling us what you need. You don’t need to search through scores of providers. We’ll send the best person for the job straight away so you can get on with your busy day. </p>",Text-Image,Text,Paragraph
206,Ca-66091604,Car MOT,Car MOT,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Maintenance/car%20mot.jpg,188,"<p>Looking to have an MOT test in London? It couldn’t be simpler. Our Expert car mechanics will come to your door, pick up your vehicle, have the MOT service carried out and drop it back to you on the same day. We guarantee a quick, efficient service at the most affordable rates. <br>The MOT test will be performed in a DVSA-authorised testing station. If your car doesn’t make the grade, the issues will be fixed and the vehicle will be delivered back to you in top condition. Whether there’s a fault with your tyres, brakes, exhaust system, windscreen, or steering, we’ll find the issue and get your car back to form quickly and efficiently.  <br>In line with the standards set by the DVSA, we carry out the following checks: exterior, interior, under the vehicle, under the hood, brake test, and emissions. <br>Don’t delay and book today, remember it’s a legal requirement, without that MOT your can insurance and road tax are not valid. </p>",Image-Text,Text,Paragraph
205,Ca-75872400,Car Servicing,Car Servicing,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Maintenance/car%20servicing.jpg,188,"<p>A full oil change includes draining of the engine oil, replacing the oil filter, replacing the sump plug washer and an oil refill based on the manufacturer’s recommendation. How often you should change it varies from vehicle to vehicle and will be advised by the manufacturer. Information can also be found in the car’s handbook.<br><br><strong>Full Service</strong><br><br>The Full Service includes a road test, services task, vehicle on floor and vehicle on ramp. Your car will be collected by our Expert mechanic and serviced at an approved centre and brought back to you with a full service completed. <br><br><strong>Major Service</strong><br><br>The Major Service is seen as the industry gold standard and is a check of your car’s overall health. This is important to have completed for every 24,000 miles driven. By this point, various areas of the vehicle will have been exposed to the elements. The Major Service is like the Full Service, but with more focused checks and spark plugs altered.<br><br><strong>Brake pad replacement</strong>  <br><br>Brake checks should be performed regularly to highlight issues before they start to affect your car’s braking ability and to help restore this function to its full capacity. Expert’s team of professionals are highly trained and experienced. They are committed to performing maintenance work on your brakes in a swift and cost-effective manner. <br><br>How often your brakes need servicing depends on factors such as whether the vehicle has been driven mostly at high speeds across the mileage covered, or if it has been largely in traffic.</p>",Text-Image,Text,Paragraph
205,Ca-75872400,Car Servicing,Car Servicing,NULL,NULL,£,https://1864597015.rsc.cdn77.org/expertmicro/Auto/Car%20Maintenance/car%20servicing.jpg,188,"<p>Car servicing direct to your door from diagnostic fault finding, replacing car parts to regular servicing. Expert mechanics will complete the job quickly and safely and get you back on the road in no time. So, if can’t go a day without your car book an Expert mechanic in seconds.  <br><br>An MOT will ensure that your car is checked for faults fairly regularly. However, sometimes this is not enough, particularly for those who spend much of their time on the road.  <br>An annual car servicing will ensure that you steer clear of some issues that are easily avoidable. It is the best way to maintain the value of your vehicle over the years. An interim check-up is also recommended every half a year.  <br><br>Expert can come to your home, workplace or any other suitable location and transport the car to a workshop if required to perform the service.  They can also bring it to a spot of your choosing afterwards.<br><br></p>",Image-Text,Text,Paragraph
